"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0032673","regulation of interleukin-4 production",26,0.723420549926307,1.63699945964555,0.00291777715090908,0.0265756104873484,0.0209215695899637,1754,"tags=42%, list=9%, signal=38%","2625/5588/90865/114548/53833/942/6850/3965/3556/3133/8140"
"GO:0002377","immunoglobulin production",89,0.564578529555424,1.55891520599001,0.00291868213951884,0.0265756104873484,0.0209215695899637,2569,"tags=24%, list=14%, signal=20%","7040/90865/3598/6778/3569/7124/115004/958/23529/942/3566/9466/200558/100141515/23075/3133/10538/2067/4436/64332/10758"
"GO:0002704","negative regulation of leukocyte mediated immunity",50,0.631828322513996,1.61775266270552,0.00292526475593758,0.0265937334405566,0.0209358368304812,2590,"tags=44%, list=14%, signal=38%","7040/3635/3575/3135/3598/5272/53833/29126/6318/634/3965/3133/196/3105/3718/3077/3106/3134/3821/100507436/5819/5817"
"GO:0003205","cardiac chamber development",144,0.509334037007425,1.48439751742856,0.00293822597523918,0.0266696969006428,0.0209956388364311,2713,"tags=34%, list=15%, signal=29%","7040/2625/3084/1909/6586/650/11174/7042/8701/7048/8828/2274/9353/2303/2296/7849/64220/182/639/7010/652/57167/6092/10848/10512/3491/287/5318/2022/57493/5754/7798/6299/6091/1832/5629/2263/4851/9249/3209/7474/3091/90/1301/2280/171019/55742/7046/3670"
"GO:0030168","platelet activation",111,0.53353467760932,1.51021202455706,0.0029486733735859,0.0267226408551424,0.0210373188057006,3281,"tags=41%, list=18%, signal=34%","10630/6288/348/558/5588/7056/84034/3569/7099/84959/114897/375033/5270/958/634/388931/1606/6850/5359/5154/5028/1608/10398/3690/2316/5321/2776/3273/10627/4627/5155/3710/160851/71/1192/340205/2149/60/5336/6714/7094/10019/8323/3572/79987"
"GO:0009063","amino acid catabolic process",97,-0.468182741210878,-1.49146649143803,0.00299647853189786,0.0271134487159695,0.0213449811211342,2994,"tags=41%, list=16%, signal=35%","2108/64087/152926/1892/3067/2109/3712/51380/23464/125061/875/102724560/38/123688/6999/1629/89874/130013/55258/4846/23576/7915/51166/27165/4329/56922/36/51268/112817/8528/4143/189/10841/1428/57571/3242/2875/383/3081/80150"
"GO:0051098","regulation of binding",188,0.488178627269367,1.45959216609259,0.0030034430683909,0.0271296278566419,0.0213577181010672,3717,"tags=28%, list=20%, signal=23%","8091/4188/302/3428/2625/22943/4318/117854/114769/3078/4233/255738/3676/9235/2296/1601/5329/120892/340061/51339/7074/627/652/4035/3433/4803/3077/6672/2043/407018/5925/2280/9750/8663/1026/4781/6093/64855/57761/6737/581/51068/1454/56998/5899/23063/567/64771/285381/9241/5516/5914/8189"
"GO:0007409","axonogenesis",402,0.427177890486441,1.32845373190456,0.00300763617405701,0.0271296278566419,0.0213577181010672,2424,"tags=25%, list=13%, signal=23%","6277/1272/10371/5803/2625/4897/348/1909/6586/5588/1826/53335/4882/56978/7476/3730/8828/23767/1009/9638/3908/4135/59277/84665/3676/5058/56134/4804/2115/9353/1906/3897/9037/7504/885/54538/223117/729920/7070/64283/51393/1002/144165/84189/1947/23768/1382/7074/91624/627/85449/8482/9048/6092/9723/56288/10512/5794/4168/7345/2335/4038/10381/2131/64919/7408/6405/345651/6696/10509/5754/57216/494470/2297/4744/3688/351/23022/10090/2534/8506/51062/6091/1948/1889/6868/10678/8609/23111/2263/9423/4851/27020/7422/5818/2043/7474/7473/71/57142/4147/23499"
"GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",135,0.523052398809947,1.51274456262453,0.00302093685579096,0.027173620208108,0.0213923509477167,2701,"tags=33%, list=15%, signal=28%","10468/857/2201/27122/22943/1001/135228/650/858/23089/51232/5654/6422/4681/100532736/50515/81031/1149/161742/399473/10272/375387/2200/2022/25928/10253/5468/4035/407010/64750/6868/23111/642489/4052/7043/4851/7474/407018/90/57154/2280/200734/6653/57045"
"GO:0070374","positive regulation of ERK1 and ERK2 cascade",143,0.507668488660712,1.48060203460175,0.00302189801658117,0.027173620208108,0.0213923509477167,2852,"tags=40%, list=15%, signal=34%","3552/960/3624/972/7040/6376/348/3084/112464/650/59341/5345/54209/29108/7099/7124/3383/284340/7162/56034/9590/1490/2621/7010/2246/26191/5154/5028/652/8482/3965/1956/6764/10253/3690/407010/351/59/6464/65009/2771/7423/5031/6278/25865/2263/4851/7422/5155/407018/2247/222166/5908/2149/50507/8829/177"
"GO:0030203","glycosaminoglycan metabolic process",71,0.586142836626015,1.56560379645809,0.00305680699763342,0.0274449136795273,0.0216059259188092,2916,"tags=37%, list=16%, signal=31%","11227/960/3553/9956/64131/7040/3037/3038/83539/2296/50515/29940/56548/2131/51363/10090/2132/5155/9957/2247/64132/57214/79586/9469/3423/23670"
"GO:0072089","stem cell proliferation",98,0.558848510798831,1.56306428511591,0.00308627612127836,0.0276666021955464,0.0217804495376513,2702,"tags=32%, list=15%, signal=27%","8626/8091/7424/7040/2810/2697/3214/2122/135228/7048/2192/861/6591/4254/55612/677/860/1636/407006/3200/3664/5916/5292/4851/6662/7474/7473/6461/2247/1499/7046"
"GO:2000191","regulation of fatty acid transport",29,0.697468059618918,1.61290052867589,0.00310528104861066,0.0277693784734761,0.0218613598539703,1829,"tags=34%, list=10%, signal=31%","3552/3553/22925/1906/7057/2182/9536/6850/8660/5321"
"GO:0002720","positive regulation of cytokine production involved in immune response",71,0.585858818939083,1.56484517732785,0.00310733159226602,0.0277693784734761,0.0218613598539703,3105,"tags=42%, list=17%, signal=35%","3606/972/3553/2625/3135/117854/3569/114548/29108/7099/6850/7805/8482/3133/55765/8809/3105/8140/8764/7098/10666/3134/23586/7474/57142/353091/6885/5336/24145/8915"
"GO:0006970","response to osmotic stress",79,0.570731899526008,1.55336462736518,0.00313565753605385,0.0279793417431245,0.0220266528078002,2700,"tags=33%, list=15%, signal=28%","834/231/5743/59341/8564/114548/29108/7124/825/624/3673/84230/5971/162514/677/56262/5603/1263/6326/6513/7098/7054/9181/83959/51719/706"
"GO:0030879","mammary gland development",120,0.522026456922736,1.49048570665607,0.00314450500920999,0.0280151207820539,0.0220548197488072,2553,"tags=32%, list=14%, signal=28%","857/374/7040/2625/3084/2697/3235/81606/4939/7048/6778/2908/7498/3205/2099/7039/1969/3673/652/8660/25928/1435/823/6091/3664/780/4855/2263/9423/5371/7043/7422/6662/7474/7473/57142/3091/64065/2247"
"GO:0016525","negative regulation of angiogenesis",90,0.56686013140336,1.56809983602098,0.0031597588860707,0.0281077783552004,0.0221277641451568,2224,"tags=37%, list=12%, signal=32%","5054/6678/7042/3135/11005/7124/1284/7057/7058/2296/1969/7010/140862/3339/161742/23213/9723/90993/8838/5176/10253/10769/5468/2828/1647/6464/574506/407006/2534/3273/28984/5371/3627"
"GO:0032091","negative regulation of protein binding",52,0.630820749741515,1.61804110277069,0.0031675007544735,0.0281334307809142,0.0221479589403047,4395,"tags=46%, list=24%, signal=35%","22943/114769/3078/255738/3676/1601/120892/51339/3433/3077/1026/6093/581/1454/56998/5899/567/9241/8189/129531/8751/488/146057/6590"
"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand",59,0.622825969818677,1.62664678248684,0.00318110901833937,0.0281539880947248,0.0221641426238997,3259,"tags=37%, list=18%, signal=31%","3552/3624/3553/6376/3084/1437/597/7124/8406/6591/4254/10017/2139/2138/578/3574/3685/219699/4170/9531/581/598"
"GO:0031640","killing of cells of another organism",54,0.613000879547389,1.57958829706931,0.00318440031118024,0.0281539880947248,0.0221641426238997,1264,"tags=31%, list=7%, signal=29%","3853/2919/3576/2920/2921/6364/84659/6372/4277/6373/8542/3078/3958/9547/56477/2635/2633"
"GO:0141061","disruption of cell in another organism",54,0.613000879547389,1.57958829706931,0.00318440031118024,0.0281539880947248,0.0221641426238997,1264,"tags=31%, list=7%, signal=29%","3853/2919/3576/2920/2921/6364/84659/6372/4277/6373/8542/3078/3958/9547/56477/2635/2633"
"GO:0007423","sensory organ development",472,0.419616668396115,1.31046178065513,0.00323476588169083,0.028555684787914,0.0224803771399278,2702,"tags=25%, list=15%, signal=22%","1282/3624/4237/1295/2201/7040/2706/2625/4212/1909/2697/6678/55714/2202/81029/1826/650/7042/6657/7476/7048/130497/8076/10804/4081/54549/1906/2303/2296/7849/4909/4810/1296/55283/64220/64093/115908/7070/182/1969/24147/793/639/144165/1687/54796/84189/140469/120114/220/4088/161742/652/10848/399473/1290/57822/94137/6101/6385/1956/28514/56917/3198/668/2200/8412/7020/5176/64919/2195/284217/10253/5754/6935/7431/4647/50939/221935/3777/5916/780/1889/26020/7054/5629/341640/2263/9423/2138/7043/56603/7837/4851/84879/11078/3209/7422/6662/5818/2043/7474/3091/1052/4124/3199/2247/1301/200734/5090/388585/3985/578/1499/57045/7046"
"GO:0060560","developmental growth involved in morphogenesis",204,0.482600505011725,1.44793177034311,0.00330290904286829,0.0291128558101222,0.0229190083548227,2556,"tags=31%, list=14%, signal=27%","10371/374/7040/4897/348/1909/6586/1901/9699/3371/1826/53335/4882/7048/8828/23767/10631/3676/6857/9353/56924/1906/3897/9037/2099/6422/51393/1002/144165/1382/2246/7074/55083/627/652/8482/2335/2131/1435/6405/6696/10253/5754/3688/351/6299/8826/5916/780/23111/2263/9423/4851/7422/6662/7474/7473/5361/57142/23499/9962/57154/65078"
"GO:0170039","proteinogenic amino acid metabolic process",143,-0.422248318929349,-1.42644721297229,0.00330932303389034,0.0291250603180228,0.0229286163170358,2835,"tags=30%, list=15%, signal=26%","3067/65263/635/445/84105/3712/51380/26227/23464/125061/55256/256987/875/102724560/143941/5831/6999/130013/4846/23576/7915/51166/27165/56922/51268/2678/8528/339983/100287520/51151/4143/27232/189/10841/57571/3242/2875/383/3081/80150/92292/284716/389434"
"GO:0062207","regulation of pattern recognition receptor signaling pathway",162,0.499681170317622,1.47240621611949,0.00332825564817691,0.0292472359007473,0.0230247986778279,3060,"tags=23%, list=17%, signal=19%","6280/857/1535/3428/6279/11213/54209/7099/9424/115004/7096/7128/2099/11074/26191/10333/25827/3659/351/29800/929/330/55601/57787/57142/153090/55366/57162/6397/6885/121260/5336/3430/6714/8780/83737/26524"
"GO:0042698","ovulation cycle",59,0.621547063774531,1.62330663852589,0.00333628172886795,0.029273344684658,0.0230453527395966,2348,"tags=39%, list=13%, signal=34%","3624/2069/4313/3037/6586/558/4882/7042/9353/4808/5806/2099/3952/4327/6092/1956/5176/1958/4192/4855/7043/4851/771"
"GO:0042177","negative regulation of protein catabolic process",102,0.536047989748882,1.50288558660318,0.00334313103361091,0.0292890647740405,0.0230577283327794,5166,"tags=44%, list=28%, signal=32%","7076/302/11213/6622/7079/7078/5270/4088/1956/2316/5045/2534/27074/3077/153090/89777/6093/9683/1459/1595/1471/10755/3156/55737/113451/165324/23400/55353/116986/6599/9097/29997/4089/1728/6625/51582/9491/29761/5476/1457/64844/8239/51105/5774/6469"
"GO:0060055","angiogenesis involved in wound healing",25,0.728571316437324,1.63685427735944,0.00337485900506982,0.029522369332869,0.0232413966464579,2334,"tags=48%, list=13%, signal=42%","5054/6376/4162/4882/7124/2303/7128/3690/2828/7423/10855/7422"
"GO:0048332","mesoderm morphogenesis",61,0.603187799168141,1.57960297725279,0.00341114526802445,0.02979478468647,0.0234558548159306,2449,"tags=38%, list=13%, signal=33%","8091/3624/22943/2697/3691/3675/2303/2296/1969/3673/4088/652/3690/3207/2139/3688/2132/79971/2263/2138/7474/7473/90"
"GO:0018108","peptidyl-tyrosine phosphorylation",156,0.49553980447637,1.45438481432302,0.00343417366783237,0.0299507525759296,0.023578640068773,3064,"tags=40%, list=17%, signal=34%","9052/3606/374/7040/3084/2202/133396/54209/3569/1440/7039/1489/9961/6422/8995/6850/3976/1839/1464/5154/79705/285489/3059/4254/8651/1956/4038/23624/683/5621/2242/3690/3678/351/54206/2534/10464/3718/780/7423/6868/3273/2263/7422/2041/5155/2043/3600/9181/90/5770/30844/388585/50507/54625/2268/8829/4739/27/5336/55294/6714/22876"
"GO:0060445","branching involved in salivary gland morphogenesis",19,0.766190942298151,1.65148816892413,0.00345703901331015,0.0301048314677881,0.0236999382139237,2824,"tags=58%, list=15%, signal=49%","59277/7124/7052/6591/5154/10512/284217/2263/5361/3911/8829"
"GO:0050728","negative regulation of inflammatory response",134,0.514356918739397,1.48702480161698,0.00346488054592881,0.0301278126748855,0.0237180301002334,3043,"tags=34%, list=16%, signal=28%","2950/6288/6376/2625/348/9021/4907/90865/54209/114548/53833/8870/284340/7128/140885/6850/7010/7114/4088/54/10848/196/64838/23208/10769/5468/2896/5045/407006/2534/2000/4192/3949/7538/58985/2137/5734/5925/3670/2268/7132/79651/4345/6714/1003"
"GO:0097531","mast cell migration",12,0.827180044786609,1.63182705099552,0.00347015184837918,0.0301284098260328,0.0237185002056818,2334,"tags=67%, list=13%, signal=58%","7424/5880/79890/5228/4254/23075/7423/7422"
"GO:0002577","regulation of antigen processing and presentation",16,0.799611777094241,1.65536362902172,0.00349677509392291,0.0303141086360892,0.0238646910365272,2052,"tags=50%, list=11%, signal=44%","972/3112/54209/29108/7057/3111/968/3077"
"GO:0048659","smooth muscle cell proliferation",127,0.521858308390516,1.49867025643478,0.00350395814607086,0.0303309740267509,0.0238779682647044,2715,"tags=32%, list=15%, signal=28%","3606/2069/4313/7040/6376/348/2697/1901/5743/4318/650/5345/5724/3569/1012/7099/7124/1906/7057/7128/3351/3673/1839/30008/652/1956/3690/5468/574506/407006/65009/2771/5031/2263/7043/5155/407018/2247/388585/1499/1026"
"GO:0032967","positive regulation of collagen biosynthetic process",23,0.744717275887049,1.6500473760549,0.00352576802453876,0.0304742128807522,0.0239907326225882,2377,"tags=57%, list=13%, signal=49%","3624/7040/8710/5345/861/3673/652/90993/2022/7431/28984/7043/55323"
"GO:0042476","odontogenesis",109,0.537843882223655,1.51960052530007,0.00355745369028568,0.0307022568113925,0.0241702595225152,2460,"tags=34%, list=13%, signal=30%","5054/8626/3694/25818/3624/10468/7040/3371/650/7042/7570/130497/4804/1906/2296/133/123041/152816/5251/3912/9200/652/1278/4038/25928/1435/7020/64919/56975/860/79971/2263/10913/7043/5818/3911/64065"
"GO:0002709","regulation of T cell mediated immunity",76,0.58822456712683,1.59518669508901,0.00357530575044935,0.0308104101203158,0.0242554028903449,2852,"tags=42%, list=15%, signal=36%","3606/3553/2625/3575/11035/3135/912/3569/114548/53833/29126/634/3133/196/8809/3136/135250/3105/154064/3077/3106/3134/3821/3140/3107/5819/51571/5817/6891/353091/6885/177"
"GO:1904862","inhibitory synapse assembly",16,-0.760357334623268,-1.71973472279513,0.00358685917982148,0.0308640438489543,0.0242976258822349,849,"tags=38%, list=5%, signal=36%","2562/2567/2556/2258/2558/55203"
"GO:0032729","positive regulation of type II interferon production",57,0.605023837641236,1.56991489760597,0.00359336556822299,0.0308741543109486,0.0243055853130935,2713,"tags=39%, list=15%, signal=33%","3606/3553/29108/7099/7124/22914/100528032/26191/3965/9466/3115/284293/8809/3105/8140/351/7098/10666/929/7474/51571/3670"
"GO:0034103","regulation of tissue remodeling",62,0.595892394544629,1.56322011767613,0.00361632318178687,0.0309794786179405,0.0243885015576439,3332,"tags=52%, list=18%, signal=42%","3606/7040/3635/2697/1901/3569/84959/7128/284266/861/634/6422/101/6850/3952/1956/3953/6696/3690/5468/4192/3273/3600/6093/177/64114/6714/51561/1471/8792/613/9842"
"GO:0014015","positive regulation of gliogenesis",62,0.59582327382115,1.56303879147281,0.00361632318178687,0.0309794786179405,0.0243885015576439,2301,"tags=34%, list=12%, signal=30%","7424/3553/5803/7040/90865/650/2119/3569/7124/5270/23529/26011/3976/7097/1956/5324/8140/407006/4192/9423/4851"
"GO:0048146","positive regulation of fibroblast proliferation",47,0.627433653519341,1.59195843433408,0.0036554986904401,0.0312688226238384,0.0246162867578265,2715,"tags=47%, list=15%, signal=40%","6277/972/2069/7040/4804/2192/8877/2099/56034/2621/3976/5154/1021/1956/2335/3690/2355/5371/5155/7474/685/1026"
"GO:0050772","positive regulation of axonogenesis",66,0.582957997353439,1.53705834095105,0.00366254491521035,0.0312715863198422,0.0246184624692102,3130,"tags=36%, list=17%, signal=30%","1826/53335/4135/9353/3897/9037/51393/1002/1382/7074/627/8482/6092/2335/6091/9423/7422/7473/23499/57154/8829/5364/10154/1954"
"GO:2001235","positive regulation of apoptotic signaling pathway",135,0.519499959779763,1.50247038581319,0.00366662184617041,0.0312715863198422,0.0246184624692102,3224,"tags=30%, list=17%, signal=25%","8626/50486/6280/3624/857/4313/6279/11035/29108/7099/7124/4804/7057/6422/8742/8406/1687/51330/4118/10333/1075/355/5468/351/5371/5366/8876/7474/162989/153090/317/8743/1512/7046/4170/55294/8440/8915/581/637/4776"
"GO:0030326","embryonic limb morphogenesis",108,0.533357780467051,1.50241611998879,0.00368923902089016,0.0313720751394639,0.0246975719908421,2383,"tags=30%, list=13%, signal=26%","8626/2201/22943/3236/2697/3235/7042/7476/130497/3205/144165/50515/1382/652/57167/8200/4038/221833/7020/3227/3207/860/6299/5916/1889/341640/51776/56603/4851/3209/7474/7473"
"GO:0035113","embryonic appendage morphogenesis",108,0.533357780467051,1.50241611998879,0.00368923902089016,0.0313720751394639,0.0246975719908421,2383,"tags=30%, list=13%, signal=26%","8626/2201/22943/3236/2697/3235/7042/7476/130497/3205/144165/50515/1382/652/57167/8200/4038/221833/7020/3227/3207/860/6299/5916/1889/341640/51776/56603/4851/3209/7474/7473"
"GO:1904407","positive regulation of nitric oxide metabolic process",37,0.669407234307106,1.62656554120384,0.00369796829356405,0.0314001970498965,0.0247197108804227,1831,"tags=38%, list=10%, signal=34%","3553/348/5743/113277/7099/7124/1906/22914/100528032/5806/2099/4088/10333/351"
"GO:2000403","positive regulation of lymphocyte migration",31,0.677467133821944,1.58321694117204,0.00371505088315622,0.0314990624661167,0.0247975423825994,2876,"tags=48%, list=16%, signal=41%","6364/29108/3676/101/11151/3690/351/8764/6868/284114/6278/3627/7474/4739/27"
"GO:0070269","pyroptotic inflammatory response",34,0.69258732815461,1.64654564584072,0.00374292839439765,0.0316890326490597,0.0249470958389293,2726,"tags=47%, list=15%, signal=40%","834/22861/54209/114548/29108/79792/2635/1687/2633/56169/837/9839/284110/51776/91039/839"
